"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,17889.4173729679,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,17451.8414028503,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,14400.2807052091,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,14055.677288491,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,14242.5743899437,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,14494.1791903098,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,14614.8477903353,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,14452.7945269873,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,14362.7269891015,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,15758.2571975241,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,16090.0110288668,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,15895.4082210641,,
"GRC","Greece","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,15530.5333052948,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.990852592055693,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.997882308489107,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,0.997475506554325,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,0.993343656537639,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,0.998137641477344,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.00169294977504,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.00094750700989,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,0.990329494712024,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,0.983980951670285,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,0.990535437861189,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,0.997228935826954,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,0.998793861438613,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.00314105190465,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.00197145606553,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,1.02233096551319,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,1.05657946837245,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,1.09187469531917,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,1.14907566485091,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,1.28845216695208,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,1.49539664911857,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,1.62710059361847,,
"MEX","Mexico","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,1.83974541422676,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,11604.4694071487,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,12038.3903645016,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,12433.9669268186,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,12841.8474732135,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,13154.1211557534,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,13267.4948410442,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,13120.068836753,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,13417.2046947931,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,13802.0344726392,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,16274.3280703561,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,16759.4386331808,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,16713.0936400865,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,16866.5612833944,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,16941.1037545369,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,17074.6052036868,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,17084.0013261151,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,17146.4049613465,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,17645.4344905279,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,18265.4865750342,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,19387.6159592036,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,20714.8576498103,,
"SVN","Slovenia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,19966.1788617886,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,2.42195954283413,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,2.63414884775137,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,2.88903414839386,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.91608901786671,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,3.02925365170016,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,3.10882780730494,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,3.30331610013496,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,3.31022113634453,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,3.58020537981867,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,3.69246171303064,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.66172696887123,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.64678448280173,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.71310987374588,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.87292472262592,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,4.18711009080236,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.49860721232741,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,4.76432638900679,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,5.13082547598145,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,5.34170156173434,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,5.91521099004456,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,6.16511892518549,,
"SVK","Slovak Republic","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,5.66529844364631,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.42689934781903,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.60486168406918,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.86575135452025,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.0491647464445,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.1441494508272,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.29837539178899,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.60421486612097,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.96333770417176,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,2.96566303047224,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.88006616457082,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.63670552432727,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.6395682566384,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.71083438242697,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.0422180977172,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,3.35869080156238,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,3.64034574672867,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,3.8526609268937,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,3.97923283742894,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,4.20502762297537,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,4.57907695624545,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,4.37547863954126,,
"EST","Estonia","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,4.06476668660438,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,8922.55761489524,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,9643.32765393517,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,10157.5528689684,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,10916.5730143292,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,11867.5327081652,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,12294.7043076201,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,13460.6275515992,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,13931.2158944267,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,14384.6193860885,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,14358.1687011138,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,14507.7219501903,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,13919.4748396955,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,14580.7014995602,,
"KOR","Korea","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,15434.0032864057,,
